id_venta,fecha,cliente,ciudad,producto,categoria,cantidad,precio_unitario,descuento,metodo_pago,edad_cliente,vendedor
V0759,2026-05-06,Juliana Morales,Manizales,Agenda,papeleria,2,25000,0.15,Nequi,,Felipe
V1137,13/04/2026,Luisa Fernández,MEDELLÍN,Cuaderno,PAPELERÍA,2,12000,10%,Tarjeta,26,Carlos
V1068,14/04/26,Paula Sánchez,cali,Tablet,Tecnología,1,$1.100.000,5%,Efectivo,20,Carlos
V0039,29/03/26,Manuela Cárdenas,MANIZALES,Cuaderno,Papelería,1,12000,15%,Nequi,47,Luisa
V0176,01/02/26,Alejandro Ortiz,MANIZALES,Bolígrafo,Papelería,5,3500,15%,Transferencia,59,María
V0246,16/01/2026,Alejandro Ortiz,Dosquebradas,Mochila,ACCESORIOS,6,140000,10%,Tarjeta,57,Luisa
V0811,08/04/26,Pedro Ruiz,Bogota,Laptop,Tecnología,3,2500000,0%,Transferencia,68,María
V1154,16/01/26,Juan López,Bogota,Laptop,Tecnologia,4,2500000,15%,Nequi,45,Luisa
V1086,2026-02-14,Felipe Arias,Cartago,Mochila,Accesorios,3,140000,15%,Transferencia,56,María
V1059,2026/06/07,Santiago Hernández,medellin,Maletín,accesorios,2,190000,0.15,Transferencia,60,Diana
V0785,2026-04-23,Gabriela Muñoz,armenia,Mouse,Tecnologia,2,45000,10%,Efectivo,36,María
V0044,14/03/26,Daniel Moreno,Medellín,Escritorio,Oficina,1,580000,5%,Tarjeta,26,Felipe
V0490,21/01/26,Carlos Vargas,Dosquebradas,Silla ergonómica,Oficina,6,720000,0%,Tarjeta,25,Luisa
V0155,25-05-2026,Daniel Moreno,,Mouse,Tecnologia,2,45000,20%,Efectivo,64,Diana
V0639,12/01/26,Ana Pérez,cartago,Impresora,tecnologia,3,650000,15%,Nequi,33,Carlos
V0962,2026/01/10,Sebastián Rojas,Bogota,Audífonos,TECNOLOGÍA,1,180000,0%,Tarjeta,70,Luisa
V0663,2026-03-17,,BOGOTA,Maletín,Accesorios,1,190000,0.15,Transferencia,51,Felipe
V0854,2026/04/24,Paula Sánchez,Medellín,Teclado,Tecnología,1,120000,0%,Nequi,19,Diana
V0943,2026-05-01,Juan López,MEDELLÍN,Laptop,TECNOLOGÍA,2,2500000,0%,Tarjeta,70,Carlos
V0288,27/03/26,Valentina Rodríguez,MEDELLÍN,Agenda,PAPELERÍA,3,25000,10%,Transferencia,44,Diana
V0626,2026/03/03,Sofía Ramírez,Medellín,Cuaderno,papeleria,1,$12.00,0.15,Daviplata,70,Luisa
V1199,2026-05-28,Camila Torres,PEREIRA,Mouse,tecnologia,6,45000,15%,Nequi,40,María
V0686,2026/04/08,Ana Pérez,armenia,Mochila,accesorios,4,140000,15%,Tarjeta,21,Andrés
V1248,06-07-2026,Natalia Jiménez,Bogotá,Escritorio,Oficina,1,580000,0.2,tarjeta,19,Felipe
V0990,2026/04/06,Daniel Moreno,Manizales,Cuaderno,Papelería,1,12000,20%,Daviplata,25,María
V0570,15-03-2026,Sofía Ramírez,Bogotá,Silla ergonómica,Oficina,3,720000,15%,Efectivo,58,Carlos
V0082,2026-01-28,Luisa Fernández,Bogota,Mochila,accesorios,2,140000,15%,Transferencia,39,Andrés
V0735,2026-03-31,Andrés Martínez,ARMENIA,Silla ergonómica,Oficina,1,720000,,Efectivo,23,Carlos
V0793,17/07/2026,Pedro Ruiz,CARTAGO,Monitor,Tecnología,4,850000,0.2,Transferencia,64,Diana
V0018,2026/07/12,Laura Gómez,CALI,Maletín,ACCESORIOS,1,190000,0%,Efectivo,31,Luisa
V0128,2026/01/31,Carlos Vargas,cali,Cuaderno,papeleria,4,12000,0.1,Nequi,67,María
V0323,05-01-2026,Ana Pérez,Manizales,Teclado,tecnologia,3,120000,0.1,Transferencia,35,Luisa
V0256,2026/06/19,Nicolás Quintero,Armenia,Mochila,accesorios,1,140000,0.15,Transferencia,52,Carlos
V1049,2026/04/17,Diego Restrepo,ARMENIA,Silla ergonómica,Oficina,4,720000,20%,Transferencia,39,Andrés
V0983,,Laura Gómez,Medellín,Agenda,Papelería,2,25000,15%,Nequi,44,María
V0928,2026-06-05,Laura Gómez,Dosquebradas,Mochila,Accesorios,3,140000,20%,Transferencia,63,Luisa
V0981,2026-05-30,Manuela Cárdenas,PEREIRA,Silla ergonómica,oficina,2,720000,20%,Efectivo,46,María
V1103,04-02-2026,Gabriela Muñoz,PEREIRA,Escritorio,Oficina,6,$580.00,20%,Tarjeta,48,Luisa
V0191,25/07/26,Mariana Castro,Bogotá,Mouse,Tecnología,2,99999999,0%,Efectivo,58,Diana
V0116,25/07/26,Alejandro Ortiz,MANIZALES,Celular,TECNOLOGÍA,4,1800000,20%,Daviplata,57,Felipe
V0993,01/02/2026,Juliana Morales,,Escritorio,Oficina,2,580000,15%,Daviplata,60,Diana
V1246,11/07/2026,Natalia Jiménez,,Tablet,tecnologia,1,1100000,20%,Nequi,69,Felipe
V1011,23-07-2026,Juan López,cali,Laptop,TECNOLOGÍA,5,2500000,0.15,Daviplata,53,Diana
V0607,03/03/2026,Manuela Cárdenas,pereira,Laptop,TECNOLOGÍA,3,$2.500.000,5%,Tarjeta,66,Felipe
V0181,2026/02/05,Alejandro Ortiz,Bogotá,Agenda,PAPELERÍA,6,25000,0,Nequi,64,Andrés
V0302,17/07/2026,Gabriela Muñoz,bogotá,Celular,Tecnologia,1,1800000,0.05,Efectivo,66,Andrés
V0497,2026-03-27,Juan López,dosquebradas,Mochila,,5,140000,0.05,Efectivo,58,Carlos
V0349,01-06-2026,Juliana Morales,Medellín,Escritorio,Oficina,6,580000,15%,Tarjeta,60,Luisa
V1102,2026/05/29,Juliana Morales,manizales,Agenda,Papelería,4,25000,20%,Tarjeta,62,Carlos
V0037,29/06/26,Ana Pérez,MANIZALES,Impresora,Tecnologia,3,650000,10%,Nequi,70,Diana
V0745,04/02/26,Ana Pérez,cali,Bolígrafo,papeleria,4,3500,10%,Transferencia,43,Andrés
V1151,2026/04/01,Nicolás Quintero,CALI,Laptop,Tecnología,6,2500000,20%,Efectivo,22,Diana
V1056,2026/06/20,Mateo Díaz,Medellín,Mouse,tecnologia,4,45000,5%,Daviplata,65,Carlos
V0518,2026-04-05,Natalia Jiménez,cali,Laptop,tecnologia,5,2500000,,Transferencia,25,Luisa
V0373,01-07-2026,Pedro Ruiz,armenia,Silla ergonómica,OFICINA,4,720000,0.15,Nequi,52,Carlos
V0046,2026/03/05,Juliana Morales,dosquebradas,Mouse,Tecnología,1,45000,20%,Daviplata,51,Carlos
V0477,2026/05/24,Carlos Vargas,manizales,Teclado,Tecnologia,3,120000,0%,Tarjeta,20,María
V0158,11/07/2026,Carlos Vargas,Pereira,Silla ergonómica,Oficina,5,720000,20%,Transferencia,67,Luisa
V1114,27-06-2026,Mariana Castro,MANIZALES,Silla ergonómica,OFICINA,2,720000,0.2,Transferencia,35,Diana
V0172,2026/02/10,Laura Gómez,armenia,Mouse,Tecnología,4,-50000,15%,Transferencia,59,Diana
V0017,02/06/2026,Mariana Castro,Dosquebradas,Escritorio,OFICINA,1,580000,20%,Transferencia,34,Andrés
V0512,20/05/26,Camila Torres,Manizales,Laptop,TECNOLOGÍA,2,2500000,0.1,Transferencia,61,Andrés
V0049,2026/02/12,Luisa Fernández,cartago,Laptop,Tecnología,3,2500000,20%,Daviplata,62,Carlos
V0192,27-07-2026,Alejandro Ortiz,dosquebradas,Impresora,Tecnología,2,650000,0%,Nequi,47,Diana
V0547,2026-04-13,Alejandro Ortiz,dosquebradas,Impresora,Tecnología,6,650000,0.2,Efectivo,48,Diana
V0516,2026-07-24,Sofía Ramírez,CARTAGO,Cuaderno,PAPELERÍA,5,12000,0.2,Tarjeta,22,María
V0659,16/07/2026,Juan López,cartago,Cuaderno,papeleria,5,12000,5%,Nequi,45,Luisa
V1046,06-07-2026,Sofía Ramírez,Pereira,Monitor,Tecnología,2,850000,10%,Transferencia,51,María
V1020,2026-02-19,Andrés Martínez,,Mochila,Accesorios,3,140000,15%,Tarjeta,50,Diana
V1070,06/01/26,Daniel Moreno,Dosquebradas,Audífonos,Tecnología,5,180000,15%,Daviplata,60,María
V0960,05-04-2026,Alejandro Ortiz,PEREIRA,Cuaderno,Papelería,2,12000,0%,Tarjeta,60,María
V1201,2026-06-15,Felipe Arias,medellin,Escritorio,Oficina,4,580000,15%,Nequi,45,Diana
V0284,19-04-2026,,Pereira,Bolígrafo,papeleria,4,3500,0.2,Nequi,47,Felipe
V0798,2026-05-01,Ana Pérez,Armenia,Maletín,Accesorios,1,$190.00,5%,Nequi,56,Carlos
V0226,30/03/26,Felipe Arias,armenia,Maletín,accesorios,3,190000,5%,Transferencia,20,Luisa
V0027,28/06/26,Ana Pérez,manizales,Tablet,tecnologia,3,1100000,20%,Nequi,,Felipe
V0438,17/02/2026,Luisa Fernández,Medellín,Cuaderno,PAPELERÍA,6,12000,15%,Nequi,38,Luisa
V1240,21-03-2026,Camila Torres,Medellín,Agenda,papeleria,6,25000,0%,Efectivo,25,Carlos
V0230,05/06/2026,Gabriela Muñoz,cartago,Monitor,tecnologia,2,850000,10%,Tarjeta,28,Carlos
V0038,2026-01-20,Carlos Vargas,DOSQUEBRADAS,Monitor,TECNOLOGÍA,5,850000,,Tarjeta,25,Felipe
V0750,2026/06/07,Mariana Castro,dosquebradas,Mochila,ACCESORIOS,6,140000,0.15,Tarjeta,47,Felipe
V0470,24/06/2026,Gabriela Muñoz,dosquebradas,Maletín,accesorios,6,190000,20%,Daviplata,70,Felipe
V1091,24-01-2026,Diego Restrepo,Medellín,Tablet,Tecnologia,6,1100000,0,Daviplata,35,Diana
V0931,2026-04-22,Santiago Hernández,cartago,Monitor,Tecnologia,6,850000,5%,Nequi,68,Luisa
V0688,10/07/26,Natalia Jiménez,Pereira,Impresora,TECNOLOGÍA,2,650000,5%,Transferencia,33,Andrés
V0640,2026/05/17,Carlos Vargas,Dosquebradas,Maletín,ACCESORIOS,5,$190.00,0%,Nequi,69,Felipe
V1119,12/05/26,Valentina Rodríguez,ARMENIA,Audífonos,Tecnología,1,180000,0.15,Nequi,41,Felipe
V1066,20-02-2026,Laura Gómez,Cali,Audífonos,Tecnología,4,180000,10%,,30,Carlos
V1157,28/01/2026,Daniel Moreno,Armenia,Audífonos,Tecnología,4,180000,20%,Tarjeta,54,Diana
V0801,2026/03/05,Camila Torres,armenia,Mouse,TECNOLOGÍA,2,45000,0.1,Efectivo,60,Felipe
V0161,2026-04-21,Juliana Morales,Bogota,Cuaderno,papeleria,4,12000,0%,Transferencia,18,Andrés
V0957,2026-07-15,Carlos Vargas,BOGOTA,Mouse,tecnologia,4,45000,10%,Nequi,25,María
V0822,08/03/2026,Sofía Ramírez,cali,Agenda,Papelería,6,25000,0.1,Daviplata,33,Diana
V1084,10/01/2026,Manuela Cárdenas,bogotá,Silla ergonómica,Oficina,5,720000,0.1,Daviplata,68,Luisa
V0878,2026/05/11,Carlos Vargas,Armenia,Laptop,Tecnologia,1,2500000,5%,Transferencia,28,Carlos
V0914,12/06/26,Sofía Ramírez,MEDELLÍN,Bolígrafo,Papelería,3,3500,5%,Transferencia,63,Carlos
V0153,2026/03/05,Paula Sánchez,armenia,Audífonos,Tecnología,6,180000,15%,Efectivo,43,Andrés
V1166,2026/03/17,Mateo Díaz,MANIZALES,Escritorio,oficina,5,580000,5%,Efectivo,27,Diana
V0510,12-07-2026,Sebastián Rojas,armenia,Teclado,TECNOLOGÍA,1,120000,10%,Transferencia,57,Luisa
V1071,04/04/26,Felipe Arias,Armenia,Agenda,Papelería,3,$25.00,15%,Tarjeta,0,Carlos
V0104,2026-05-24,Camila Torres,Bogotá,Tablet,tecnologia,1,1100000,10%,Nequi,62,Carlos
V0587,2026-04-23,Luisa Fernández,CARTAGO,Teclado,Tecnología,5,120000,15%,Transferencia,18,Andrés
V1129,2026-04-05,Natalia Jiménez,MANIZALES,Tablet,Tecnologia,3,1100000,0,,200,Felipe
V0054,15/04/26,Gabriela Muñoz,manizales,Silla ergonómica,Oficina,1,720000,5%,Nequi,27,María
V0152,24-05-2026,Mariana Castro,dosquebradas,Agenda,Papelería,2,25000,20%,Tarjeta,35,Andrés
V0404,26-05-2026,Diego Restrepo,Cartago,Agenda,Papelería,2,25000,5%,Tarjeta,70,María
V0208,13/07/26,Santiago Hernández,cartago,Tablet,Tecnología,5,1100000,5%,Nequi,52,Diana
V1207,29-01-2026,Alejandro Ortiz,pereira,Mouse,TECNOLOGÍA,6,45000,20%,Transferencia,31,Carlos
V0009,16/05/26,Laura Gómez,Bogotá,Bolígrafo,Papelería,1,$3.50,0.2,Daviplata,69,María
V1015,09/05/2026,Daniel Moreno,Medellín,Bolígrafo,Papelería,3,3500,20%,Daviplata,30,Felipe
V1061,06-01-2026,Felipe Arias,Cartago,Monitor,tecnologia,5,850000,0.1,Daviplata,57,María
V0453,22-04-2026,Luisa Fernández,BOGOTA,Teclado,Tecnologia,6,120000,15%,Nequi,59,Carlos
V0254,2026/01/14,Ana Pérez,DOSQUEBRADAS,Mouse,Tecnología,2,45000,10%,Daviplata,42,Carlos
V0897,2026/01/18,Valentina Rodríguez,,Mouse,Tecnología,3,45000,15%,Daviplata,62,Luisa
V1116,18/07/26,Diego Restrepo,DOSQUEBRADAS,Impresora,tecnologia,4,650000,5%,Tarjeta,49,Luisa
V0881,15-07-2026,Ana Pérez,ARMENIA,Silla ergonómica,Oficina,3,0,15%,Daviplata,55,Andrés
V1205,2026/04/29,Laura Gómez,Dosquebradas,Silla ergonómica,Oficina,4,720000,10%,Transferencia,54,Luisa
V0624,08/05/2026,,CARTAGO,Mouse,Tecnologia,6,45000,20%,Tarjeta,20,María
V0346,21/03/26,Daniel Moreno,CALI,Laptop,tecnologia,1,2500000,20%,Efectivo,67,Andrés
V1097,18/03/26,Manuela Cárdenas,medellin,Mouse,Tecnologia,1,45000,0.05,Tarjeta,33,María
V0263,03-03-2026,Carlos Vargas,pereira,Cuaderno,Papelería,5,12000,5%,Efectivo,54,Carlos
V0151,2026/01/23,Natalia Jiménez,PEREIRA,Teclado,Tecnologia,2,120000,15%,Nequi,40,Carlos
V0473,2026-01-16,Paula Sánchez,Armenia,Agenda,papeleria,3,25000,10%,Transferencia,25,Andrés
V0641,2026-04-11,Camila Torres,BOGOTA,Laptop,Tecnologia,3,2500000,0.15,Efectivo,57,María
V0462,01-05-2026,Camila Torres,MANIZALES,Monitor,Tecnologia,3,850000,15%,Nequi,56,Diana
V1202,08/01/2026,Manuela Cárdenas,Manizales,Bolígrafo,Papelería,4,3500,10%,Daviplata,52,Carlos
V0551,08/03/2026,Sofía Ramírez,DOSQUEBRADAS,Monitor,Tecnología,1,850000,0.1,Transferencia,65,Carlos
V0929,24/07/26,Juliana Morales,dosquebradas,Silla ergonómica,Oficina,4,720000,15%,Efectivo,59,Felipe
V0489,2026-06-19,Ana Pérez,Medellín,Monitor,Tecnología,-1,850000,0.1,Nequi,26,Luisa
V1150,2026-02-16,Paula Sánchez,cali,Maletín,Accesorios,3,190000,20%,Daviplata,36,Felipe
V0147,12-01-2026,Laura Gómez,Manizales,Audífonos,Tecnología,1,180000,0.1,Efectivo,0,Felipe
V0403,23-01-2026,Manuela Cárdenas,manizales,Escritorio,oficina,2,580000,5%,Daviplata,55,Luisa
V0955,2026-07-05,Camila Torres,Manizales,Silla ergonómica,OFICINA,3,720000,5%,Transferencia,59,Luisa
V1197,2026-04-13,Sofía Ramírez,manizales,Teclado,,6,120000,0%,Transferencia,64,Andrés
V0660,26/01/2026,Mariana Castro,Medellín,Tablet,Tecnología,3,1100000,0.1,Efectivo,69,Andrés
V0464,02/03/26,Juan López,BOGOTA,Audífonos,Tecnologia,2,$180.00,0.2,Tarjeta,40,Felipe
V0187,24/01/2026,Manuela Cárdenas,Dosquebradas,Audífonos,Tecnología,1,180000,5%,Daviplata,65,Carlos
V0609,25/01/26,Juan López,Manizales,Cuaderno,papeleria,3,12000,0.15,Nequi,19,Carlos
V0144,07/06/26,Gabriela Muñoz,Dosquebradas,Cuaderno,Papelería,4,0,15%,Tarjeta,35,Felipe
V0752,07/02/26,Juliana Morales,Cartago,Agenda,Papelería,6,25000,15%,Transferencia,33,Andrés
V0982,2026-07-08,Pedro Ruiz,CALI,Monitor,TECNOLOGÍA,1,850000,5%,Nequi,60,María
V0198,01/01/2026,Pedro Ruiz,armenia,Impresora,TECNOLOGÍA,3,650000,0.2,Nequi,38,Felipe
V0884,26/05/2026,Juliana Morales,Manizales,Bolígrafo,Papelería,6,3500,0.1,Transferencia,41,Carlos
V0280,17-07-2026,,cali,Impresora,TECNOLOGÍA,2,650000,10%,Nequi,19,Andrés
V0294,2026/01/23,Mateo Díaz,Pereira,Bolígrafo,Papelería,4,3500,10%,Transferencia,70,Carlos
V1158,09/01/2026,Ana Pérez,Medellín,Bolígrafo,Papelería,5,3500,0%,Nequi,200,
V0401,2026/05/18,Natalia Jiménez,Medellín,Mouse,TECNOLOGÍA,4,45000,0%,Nequi,50,Andrés
V0123,16-04-2026,Mateo Díaz,CALI,Mouse,TECNOLOGÍA,3,45000,15%,Transferencia,28,Diana
V0203,2026-05-03,Laura Gómez,Armenia,Mochila,Accesorios,5,$140.00,0.05,Efectivo,36,Diana
V0836,28/06/26,Manuela Cárdenas,Pereira,Cuaderno,Papelería,1,12000,5%,Efectivo,22,Diana
V0247,17-04-2026,Santiago Hernández,ARMENIA,Tablet,Tecnología,6,$1.100.000,10%,Daviplata,30,María
V1212,14/07/26,Carlos Vargas,CALI,Laptop,Tecnologia,5,2500000,15%,Transferencia,20,Andrés
V1200,04/01/26,Santiago Hernández,DOSQUEBRADAS,Cuaderno,Papelería,1,12000,20%,Nequi,27,Felipe
V0385,21-02-2026,Carlos Vargas,Medellín,Tablet,tecnologia,4,1100000,5%,Transferencia,31,Andrés
V0855,2026-03-30,Nicolás Quintero,CALI,Escritorio,OFICINA,3,$580.00,0%,Tarjeta,37,Andrés
V0220,23/03/26,Gabriela Muñoz,CALI,Cuaderno,papeleria,6,12000,5%,Daviplata,44,Diana
V0642,2026-02-18,Juan López,Manizales,Mouse,TECNOLOGÍA,6,45000,10%,Transferencia,21,Diana
V0002,2026/06/16,Mariana Castro,medellin,Agenda,PAPELERÍA,6,25000,0.2,,,Carlos
V0113,08/05/26,Manuela Cárdenas,cartago,Impresora,Tecnología,3,-50000,15%,Tarjeta,40,Carlos
V0699,21/04/26,Santiago Hernández,Manizales,Mochila,ACCESORIOS,1,140000,0.05,Transferencia,45,Felipe
V1219,19/03/26,Mariana Castro,dosquebradas,Laptop,TECNOLOGÍA,2,2500000,0.1,Efectivo,,Luisa
V0952,21-05-2026,Sebastián Rojas,CARTAGO,Escritorio,oficina,3,580000,20%,Transferencia,55,Felipe
V1148,2026-06-29,Nicolás Quintero,Medellín,Cuaderno,Papelería,2,12000,0.05,Efectivo,38,María
V0442,18/02/26,Nicolás Quintero,Cartago,Cuaderno,Papelería,4,12000,5%,tarjeta,57,María
V0664,26-06-2026,Camila Torres,cali,Impresora,TECNOLOGÍA,3,650000,0%,Transferencia,62,Diana
V1165,14-02-2026,Andrés Martínez,Pereira,Impresora,tecnologia,5,650000,10%,Daviplata,50,María
V0318,24/03/2026,Paula Sánchez,pereira,Monitor,tecnologia,3,850000,20%,Transferencia,70,María
V0649,2026-05-07,Juliana Morales,Manizales,Escritorio,Oficina,5,$580.00,15%,Daviplata,25,Carlos
V0710,19/06/2026,Ana Pérez,manizales,Celular,Tecnología,1,1800000,10%,Efectivo,69,Luisa
V0973,21-07-2026,Mariana Castro,Medellín,Impresora,tecnologia,5,650000,0%,Nequi,62,María
V0628,2026/02/02,Valentina Rodríguez,Bogotá,Bolígrafo,Papelería,5,3500,0%,Nequi,34,Carlos
V0633,2026-01-08,Alejandro Ortiz,MEDELLÍN,Escritorio,OFICINA,5,580000,0%,Nequi,31,María
V1244,12/01/2026,Sebastián Rojas,Medellín,Cuaderno,Papelería,3,12000,5%,Nequi,18,Luisa
V1176,05/07/2026,Alejandro Ortiz,,Monitor,tecnologia,3,850000,0%,Transferencia,53,Diana
V0796,13-05-2026,Andrés Martínez,Dosquebradas,Teclado,tecnologia,2,120000,0.05,Daviplata,65,María
V0646,03/02/2026,Nicolás Quintero,MANIZALES,Maletín,Accesorios,2,190000,10%,Efectivo,43,Luisa
V1013,07-03-2026,Nicolás Quintero,MANIZALES,Impresora,Tecnología,5,650000,0.05,Daviplata,44,Diana
V0557,11/07/2026,Juan López,BOGOTA,Bolígrafo,Papelería,2,3500,0,Efectivo,27,Carlos
V0682,2026-02-02,Nicolás Quintero,Bogotá,Laptop,TECNOLOGÍA,4,2500000,0.05,Daviplata,36,María
V0578,06-05-2026,Camila Torres,Bogotá,Tablet,Tecnología,5,1100000,0.15,Efectivo,43,María
V1110,13-03-2026,Juan López,Pereira,Teclado,Tecnología,6,120000,0,Tarjeta,34,Luisa
V0525,09/02/26,Manuela Cárdenas,Bogotá,Audífonos,TECNOLOGÍA,4,180000,10%,Nequi,46,Carlos
V1060,29-06-2026,Alejandro Ortiz,Cartago,Celular,tecnologia,2,1800000,0.2,Nequi,35,Andrés
V0541,2026/06/28,Alejandro Ortiz,Dosquebradas,Tablet,tecnologia,3,1100000,0%,Transferencia,62,María
V0749,2026-04-06,Camila Torres,PEREIRA,Silla ergonómica,OFICINA,4,720000,10%,Efectivo,45,Felipe
V1179,2026/05/25,Camila Torres,bogotá,Celular,TECNOLOGÍA,4,1800000,10%,Transferencia,69,Andrés
V0485,2026-05-22,Santiago Hernández,MEDELLÍN,Impresora,Tecnología,4,650000,0,Nequi,,Luisa
V0096,03/03/26,Diego Restrepo,Pereira,Celular,Tecnologia,5,1800000,15%,Tarjeta,51,Diana
V1021,2026-05-12,Nicolás Quintero,CALI,Mochila,Accesorios,4,140000,20%,Tarjeta,66,Carlos
V0564,04/06/2026,Natalia Jiménez,Cartago,Teclado,TECNOLOGÍA,5,120000,5%,Nequi,53,Diana
V0743,22/07/2026,Valentina Rodríguez,Dosquebradas,Audífonos,tecnologia,2,180000,10%,Efectivo,29,Diana
V0864,2026-03-03,Felipe Arias,Dosquebradas,Agenda,Papelería,5,25000,0,Tarjeta,22,Diana
V0892,2026/07/28,,cartago,Teclado,Tecnología,6,120000,15%,Efectivo,34,Carlos
V1039,24/06/26,,CARTAGO,Teclado,Tecnología,6,120000,5%,Tarjeta,41,Diana
V0207,10/04/26,Juan López,Medellín,Silla ergonómica,Oficina,2,720000,10%,Transferencia,47,Felipe
V0393,27/02/26,Pedro Ruiz,CARTAGO,Bolígrafo,PAPELERÍA,3,3500,10%,Nequi,41,
V0795,2026/06/16,Juan López,medellin,Tablet,tecnologia,3,1100000,5%,Daviplata,150,Carlos
V0871,05/03/26,Sofía Ramírez,cali,Tablet,TECNOLOGÍA,2,1100000,10%,Daviplata,48,María
V0398,28-05-2026,Diego Restrepo,MEDELLÍN,Celular,Tecnología,2,1800000,15%,Tarjeta,38,Luisa
V0767,2026-07-22,Sofía Ramírez,Cartago,Bolígrafo,PAPELERÍA,1,3500,5%,Transferencia,48,Andrés
V1169,06/03/26,Pedro Ruiz,cali,Tablet,Tecnología,4,99999999,5%,Tarjeta,46,Diana
V1029,17/02/2026,Mariana Castro,Dosquebradas,Maletín,ACCESORIOS,1,190000,0,Nequi,55,Diana
V0643,22-07-2026,Manuela Cárdenas,CARTAGO,Escritorio,Oficina,4,580000,10%,Daviplata,38,Felipe
V0613,2026/02/05,Luisa Fernández,armenia,Cuaderno,Papelería,1,12000,20%,Nequi,57,Felipe
V0961,25/01/26,Juan López,Armenia,Mochila,ACCESORIOS,5,140000,20%,Daviplata,53,Luisa
V0726,25/05/26,Nicolás Quintero,Cartago,Audífonos,tecnologia,1,180000,5%,Tarjeta,67,María
V0684,30/03/2026,Pedro Ruiz,ARMENIA,Laptop,tecnologia,4,$2.500.000,0.2,Tarjeta,51,María
V0099,2026/04/12,Pedro Ruiz,armenia,Silla ergonómica,Oficina,5,720000,15%,Nequi,67,Luisa
V0805,02/07/2026,Natalia Jiménez,cali,Silla ergonómica,oficina,3,720000,0.05,Tarjeta,23,María
V0407,11/03/2026,Pedro Ruiz,MEDELLÍN,Laptop,TECNOLOGÍA,3,2500000,15%,Transferencia,58,Andrés
V0503,22-07-2026,Alejandro Ortiz,ARMENIA,Impresora,Tecnologia,1,$650.00,15%,Efectivo,32,Luisa
V1072,27/04/2026,Valentina Rodríguez,PEREIRA,Monitor,Tecnología,1,850000,5%,Efectivo,41,Carlos
V1057,06-02-2026,Juan López,Medellín,Celular,Tecnología,5,1800000,0%,Nequi,60,María
V0930,2026/05/08,Carlos Vargas,PEREIRA,Mochila,Accesorios,2,140000,0%,Efectivo,56,Carlos
V0780,2026/03/25,Carlos Vargas,MEDELLÍN,Teclado,,5,120000,15%,Transferencia,34,Diana
V0201,2026-01-27,Gabriela Muñoz,armenia,Escritorio,Oficina,4,$580.00,5%,Transferencia,38,María
V0135,2026-04-25,Camila Torres,Manizales,Laptop,Tecnología,5,$2.500.000,0%,Transferencia,52,Felipe
V1052,04/05/26,Luisa Fernández,dosquebradas,Celular,Tecnología,1,1800000,20%,Daviplata,24,Diana
V0041,05/05/2026,Laura Gómez,Cali,Teclado,Tecnologia,2,120000,10%,Daviplata,35,María
V1018,06-06-2026,Nicolás Quintero,Manizales,Escritorio,Oficina,4,580000,10%,Daviplata,66,Luisa
V0231,23/01/2026,Paula Sánchez,manizales,Cuaderno,,1,12000,20%,Tarjeta,64,Carlos
V0379,24/03/2026,Paula Sánchez,Cali,Teclado,tecnologia,2,120000,0%,Tarjeta,44,Diana
V0289,2026/05/05,Sebastián Rojas,Dosquebradas,Silla ergonómica,Oficina,6,720000,15%,Efectivo,27,Andrés
V0419,06/05/2026,,Armenia,Audífonos,TECNOLOGÍA,4,180000,5%,Daviplata,22,Felipe
V0392,2026-04-04,Manuela Cárdenas,CARTAGO,Laptop,Tecnología,3,2500000,0.05,Efectivo,26,Diana
V0593,2026-06-15,Camila Torres,Cali,Maletín,ACCESORIOS,0,190000,0%,Efectivo,24,Diana
V1163,17-07-2026,Gabriela Muñoz,Cartago,Mouse,Tecnología,1,45000,20%,Nequi,64,Felipe
V1087,21-04-2026,Juan López,Medellín,Maletín,ACCESORIOS,6,190000,0.05,Tarjeta,52,Felipe
V0648,2026/05/09,Valentina Rodríguez,Dosquebradas,Tablet,Tecnología,4,,20%,Transferencia,42,Felipe
V1153,17/06/26,Sofía Ramírez,Medellín,Monitor,TECNOLOGÍA,3,850000,20%,Nequi,66,Carlos
V0521,2026/04/21,Manuela Cárdenas,MANIZALES,Agenda,Papelería,4,25000,15%,Efectivo,20,Luisa
V0065,28/03/26,Carlos Vargas,Bogotá,Agenda,Papelería,1,25000,,Transferencia,64,Felipe
V0015,2026/04/10,Valentina Rodríguez,Pereira,Laptop,Tecnología,3,2500000,0.15,Tarjeta,60,Diana
V1181,19/03/26,Pedro Ruiz,Manizales,Tablet,Tecnologia,4,1100000,0.05,Tarjeta,35,Andrés
V1065,2026-01-21,Ana Pérez,medellin,Cuaderno,PAPELERÍA,5,12000,0.2,Tarjeta,31,Carlos
V0493,25/05/2026,Luisa Fernández,Manizales,Agenda,Papelería,6,$25.00,20%,Daviplata,22,Felipe
V0380,07-04-2026,Gabriela Muñoz,CARTAGO,Escritorio,oficina,2,580000,0,Efectivo,63,María
V0188,19/06/2026,Laura Gómez,cali,Tablet,Tecnología,2,1100000,5%,Tarjeta,65,María
V0764,2026-01-08,Felipe Arias,Armenia,Maletín,accesorios,2,190000,0.2,Nequi,68,Diana
V0217,2026-05-27,Mateo Díaz,medellin,Teclado,Tecnología,2,120000,5%,Tarjeta,19,María
